country,article_name,revision_id,article_quality,population (millions)
spain,Txillardegi,788849770,C,46.7
spain,Julio de Urquijo e Ibarra,788872921,FA,46.7
spain,Alejandro Alonso Núñez,788941161,Stub,46.7
spain,Ana María Surra,788941220,Stub,46.7
spain,Andrea Fabra Fernández,788941277,Start,46.7
spain,Antonio Hernando,788941289,Stub,46.7
spain,Baudilio Tomé Muguruza,788941323,Stub,46.7
spain,Belén Hoyo Juliá,788941327,Stub,46.7
spain,Carlos Floriano Corrales,788942356,Stub,46.7
spain,Francisco Garrido Peña,788942624,Stub,46.7
spain,Ignacio Uriarte,788942686,Stub,46.7
spain,Inmaculada Bañuls,788942700,Stub,46.7
spain,Inmaculada Guaita Vañó,788942705,Stub,46.7
spain,Isaura Navarro,788942730,C,46.7
spain,Jesús Alique,788942782,Stub,46.7
spain,Jesús Membrado Giner,788942791,Stub,46.7
spain,Joan Calabuig,788942811,Stub,46.7
spain,Josep Santamaría,788942908,Stub,46.7
spain,José Antonio Alonso,788942922,Start,46.7
spain,José Luís Ábalos Meco,788942962,Stub,46.7
spain,Juan Moscoso del Prado,788943059,Stub,46.7
spain,Lola Sánchez Caldentey,788943072,Stub,46.7
spain,Marta Torrado de Castro,788943624,Stub,46.7
spain,María Alegria Continente,788943627,Stub,46.7
spain,María Angels Ramón-Llin,788943630,Stub,46.7
spain,María José Catalá,788943644,Start,46.7
spain,Pablo Echenique Robba,788944264,Stub,46.7
spain,Ricardo Torres Balaguer,788944417,Stub,46.7
spain,Santiago Cervera Soto,788944473,Start,46.7
spain,Teresa García Sena,788944554,Stub,46.7
spain,Teresa Jiménez-Becerril,788944567,Start,46.7
spain,Uxue Barkos,788944616,Start,46.7
spain,Vicente Ferrer Roselló,788944620,Stub,46.7
spain,Vicente Guillén Izquierdo,788944630,Stub,46.7
spain,Vicente Ten,788944639,Stub,46.7
spain,Ángel Pérez Martínez,788944692,Start,46.7
spain,Antonio Trevín,788944970,Stub,46.7
spain,Bibiana Aído,788945647,Start,46.7
spain,Adela Pla Pastor,788946443,Start,46.7
spain,Alejandro Ballestero,788946470,Stub,46.7
spain,Alejandro Muñoz-Alonso,788946585,Stub,46.7
spain,Alfonso Guerra,788946606,Start,46.7
spain,Alfredo Arola Blanquet,788946613,Stub,46.7
spain,Amador Álvarez,788946632,Stub,46.7
spain,Ana María Yabar Sterling,788946637,Start,46.7
spain,Antonio Cuevas,788946669,Stub,46.7
spain,Antonio Landeta y Álvarez-Valdés,788946673,Stub,46.7
spain,Carlos Manglano de Mas,788946717,Stub,46.7
spain,Cristina Almeida,788946774,Start,46.7
spain,Enric Morera i Català,788946842,Stub,46.7
spain,Enrique Múgica Herzog,788946857,Start,46.7
spain,Enrique Sapena Granell,788946862,Stub,46.7
spain,Ernest Lluch,788946888,Start,46.7
spain,Eva Amador Guillén,788946895,Stub,46.7
spain,Felipe Alcaraz,788946914,Start,46.7
spain,Francesc Ricomá de Castellarnau,788946973,Stub,46.7
spain,Francisco Aguirre de la Hoz,788946980,Stub,46.7
spain,Francisco Soler Valero,788947015,Start,46.7
spain,Félix Pons,788947033,Stub,46.7
spain,Gerardo Camps,788947048,Start,46.7
spain,Gonzalo Payo Subiza,788947061,Stub,46.7
spain,Guillermo Martínez Casañ,788947067,Start,46.7
spain,Ignacio Gil,788947073,Start,46.7
spain,Inmaculada Martínez Cervera,788947088,Stub,46.7
spain,Jaime Mayor Oreja,788947107,Start,46.7
spain,Jaume Castells Ferrer,788947116,Stub,46.7
spain,Javier Gómez Darmendrail,788947130,Stub,46.7
spain,Javier Paniagua Fuentes,788947131,Start,46.7
spain,Jesús Aizpún Tuero,788947179,Stub,46.7
spain,Joan Ignasi Pla Durá,788947192,Stub,46.7
spain,Joan Rigol,788947205,Stub,46.7
spain,Joan Romero González,788947214,Start,46.7
spain,Joaquín Abril Martorell,788947226,Start,46.7
spain,Jordi Solé Tura,788947264,Start,46.7
spain,Joseba Azkarraga,788947278,Stub,46.7
spain,Josep Sánchez i Llibre,788947309,Stub,46.7
spain,Josu Ortuondo Larrea,788947316,Start,46.7
spain,José Antonio Aguiriano,788947327,Stub,46.7
spain,José Ignacio Landaluce,788947353,Stub,46.7
spain,José María Mendiluce,788947460,Stub,46.7
spain,José María Michavila,788947467,Stub,46.7
spain,José María Mohedano Fuertes,788947473,Stub,46.7
spain,José María Ruiz-Mateos,788947476,Start,46.7
spain,José Pascual Monzo,788947482,Stub,46.7
spain,José Pin Arboledas,788947490,Start,46.7
spain,Juan Lloret Llorens,788947535,Stub,46.7
spain,Juan Manuel Albendea Pabón,788947540,Stub,46.7
spain,Juan Pastor Marco,788947568,Stub,46.7
spain,Julio Aguilar Azañón,788947575,Stub,46.7
spain,Koldo Gorostiaga Atxalandabaso,788947591,Start,46.7
spain,Luis González Seara,788947625,Stub,46.7
spain,Macià Alavedra,788947669,Stub,46.7
spain,Manuel Bermejo Hernández,788947673,Stub,46.7
spain,Manuel Ángel Aguilar Belda,788947723,Stub,46.7
spain,"Marcelino Oreja, 1st Marquis of Oreja",788947729,Start,46.7
spain,Mario Amilivia,788947757,Stub,46.7
spain,María Martorell,788947775,Stub,46.7
spain,María Oltra,788947778,Stub,46.7
spain,Micaela Navarro,788947800,Stub,46.7
spain,Miguel Ángel Cortés Martín,788947824,Start,46.7
spain,Pedro María Azpiazu,788947858,Stub,46.7
spain,Pilar Brabo,788947868,Stub,46.7
spain,Presentación Urán González,788947874,Stub,46.7
spain,Rafael Arias-Salgado,788947885,Stub,46.7
spain,Ramón Aguirre Rodríguez,788947901,Stub,46.7
spain,Ramón Moreno Bustos,788947909,Stub,46.7
spain,Ricard Pérez Casado,788947912,Stub,46.7
spain,Salvador López Sanz,788947982,Stub,46.7
spain,Susana Camarero,788948003,Stub,46.7
spain,Vicente Albero,788948026,Stub,46.7
spain,Vicente Martínez-Pujalte,788948041,Stub,46.7
spain,Francisco Gaviña Ribelles,788948905,Stub,46.7
spain,José Luis Adsuar Ferrando,788948917,Stub,46.7
spain,Luis García Forcada,788948924,Stub,46.7
spain,Manuel Gallent Nicola,788948928,Stub,46.7
spain,Maria Antonia Armengol,788949320,Stub,46.7
spain,Gaspar de Espinosa,788972202,Start,46.7
spain,"Juan de Tassis, 1st Count of Villamediana",789048940,Start,46.7
spain,Francisco Pérez de Burgos,789063638,Start,46.7
spain,Fernando Linera,789080627,Start,46.7
spain,"Antonio Thomas, conquistador",789271260,Stub,46.7
spain,Jon Castañares,789275099,Stub,46.7
spain,José de Castro y Orozco,789275105,Stub,46.7
spain,Tirso de Olazábal y Lardizábal,789275198,FA,46.7
spain,Óscar López Águeda,789275210,Stub,46.7
spain,Pedro Zerolo,789275288,Start,46.7
spain,José María Gamazo,789275446,Stub,46.7
spain,Eugenio Arbones,789338194,Stub,46.7
spain,Francesc de Castellví i de Vic,789412199,Stub,46.7
spain,Antumi Toasijé,789494149,Start,46.7
spain,Mariano Olier,789576158,Stub,46.7
spain,"Antonio González de Aguilar, 8th Marquis of la Vega de Armijo",789606660,Stub,46.7
spain,Bárbara Dührkop Dührkop,789649776,Start,46.7
spain,Elena Valenciano,789650697,Start,46.7
spain,Francisca Pleguezuelos,789651052,Stub,46.7
spain,Inmaculada Rodríguez-Piñero,789651456,Start,46.7
spain,Iratxe García,789651466,Start,46.7
spain,Margarita Pin,789652457,Start,46.7
spain,María Isabel Salinas,789652874,Stub,46.7
spain,María Sornosa Martinez,789652879,Stub,46.7
spain,Rosa Miguélez,789653793,Stub,46.7
spain,Rosa Peris Cervera,789653798,Stub,46.7
spain,Soledad Cabezón Ruiz,789654062,Start,46.7
spain,Teresa Riera,789654300,Stub,46.7
spain,Yolanda Casaus Rodríguez,789654635,Stub,46.7
spain,Julián Muñoz,789803176,Start,46.7
spain,Irene Rigau,789819096,Start,46.7
spain,Mònica Oltra,789819289,Stub,46.7
spain,Pilar Barreiro,789955813,Stub,46.7
spain,María San Gil,789956224,Stub,46.7
spain,Montserrat Tura,789956870,Start,46.7
spain,María del Carmen Crespo Díaz,789958139,Stub,46.7
spain,Beatriz Corredor,789958619,Stub,46.7
spain,Maravillas Rojo,789959987,Stub,46.7
spain,Inmaculada Cruz,789960523,Stub,46.7
spain,Lentxu Rubial,789960589,Stub,46.7
spain,Bakartxo Tejeria,789960896,Stub,46.7
spain,Isabel Carrasco,789961356,Start,46.7
spain,Amalia Miranzo,789961609,Stub,46.7
spain,Begoña Errazti,789961853,Start,46.7
spain,Isabel Celaá,789962080,Stub,46.7
spain,Katy Gutiérrez Muñoz,789962721,Stub,46.7
spain,Pedro Morales y Mercado,790020684,Stub,46.7
spain,Francisco de Manzanares y Dardos,790024986,Start,46.7
spain,Narcís Vinyoles,790028259,Start,46.7
spain,Arantza Quiroga Cía,790094926,Start,46.7
spain,José Antonio Ardanza,790126729,Start,46.7
spain,Patxi López,790129343,Start,46.7
spain,Iñigo Lamarca,790144650,Start,46.7
spain,Fátima Aburto Baselga,790148316,Stub,46.7
spain,Juan Pascual Azorín Soriano,790148560,Start,46.7
spain,Gemma Lienas,790188036,C,46.7
spain,"José María de Areilza, Count of Motrico",790224203,Start,46.7
spain,Julio Ruiz de Alda Miqueleiz,790300688,Stub,46.7
spain,Captaincy General of Puerto Rico,790317915,C,46.7
spain,Luis Minguela,790474054,Start,46.7
spain,José de Bustamante y Guerra,790494761,C,46.7
spain,"Tomás de la Cerda, 3rd Marquis of la Laguna",790705028,C,46.7
spain,Miguel Gerónimo de Esparza,790788947,C,46.7
spain,List of Viceroys of Peru,790874171,B,46.7
spain,Gonzalo Casco,790923471,Stub,46.7
spain,Melchor Casco de Mendoza,790927176,Stub,46.7
spain,Ángel Carrasco Nolasco,791146404,Stub,46.7
spain,Luisa Fernanda Rudi Ubeda,791149377,Start,46.7
spain,José Antonio Lacayo de Briones y Palacios,791234709,C,46.7
spain,Ignacio Fernández de Agüero,791395090,Start,46.7
spain,Juan de Fustes,791398122,Stub,46.7
spain,Francisco García Romero,791403471,Start,46.7
spain,Joseph Zenzano,791405801,Stub,46.7
spain,Isabel Oyarzábal Smith,791409369,Start,46.7
spain,Antón Higueras de Santana,791536534,Start,46.7
spain,Antón García Caro,791553760,Start,46.7
spain,Doris Benegas,791558225,C,46.7
spain,Ignacio Hernando de Larramendi y Montiano,791586217,FA,46.7
spain,Rodrigo Rato,791635336,C,46.7
spain,Blas Infante,791672678,Start,46.7
spain,Blas de Peralta,791673042,Stub,46.7
spain,Ignacio Astarloa,791954042,Start,46.7
spain,Soledad Becerril,792157300,Start,46.7
spain,Carmen Alborch,792157557,Start,46.7
spain,Cristina Alberdi,792157641,Start,46.7
spain,Loyola de Palacio,792157789,C,46.7
spain,Isabel Tocino,792157828,Stub,46.7
spain,Julia García-Valdecasas,792158141,Start,46.7
spain,Elena Espinosa,792158401,Start,46.7
spain,María Antonia Trujillo,792158507,Stub,46.7
spain,Rosa Aguilar,792159357,Start,46.7
spain,Gabriel Milan,792172417,B,46.7
spain,Domingo de Basavilbaso,792189025,C,46.7
spain,Manuel Antonio Warnes,792192883,Stub,46.7
spain,Víctor Casco de Mendoza,792196370,Stub,46.7
spain,Nicolás Colman,792197077,Stub,46.7
spain,Miguel Antonio de Merlos,792200968,Start,46.7
spain,Lorenzo Bernal del Mercado,792334445,Start,46.7
spain,Buenaventura de Abarzuza y Ferrer,792558269,Start,46.7
spain,Lydia Zimmermann,792622152,C,46.7
spain,Ignacio González González,792744098,Start,46.7
spain,Joaquim Molins i Amat,792872084,Stub,46.7
spain,Alonso III Fonseca,792962584,Start,46.7
spain,Octavio Cuartero Cifuentes,792965570,Stub,46.7
spain,Sebastián Calvo de la Puerta y O'Farrill,793083866,Start,46.7
spain,Ignacio Baleztena Ascárate,793152133,FA,46.7
spain,Carlos Ayala Vargas,793175257,Stub,46.7
spain,Manuel de Llanza y Pignatelli,793195228,FA,46.7
spain,Carmen Montón,793195527,Stub,46.7
spain,"Federico de Roncali, 1st Count of Alcoy",793306598,Stub,46.7
spain,Francisco de Lersundi y Hormaechea,793306686,Stub,46.7
spain,Celestino Corbacho,793432926,Stub,46.7
spain,Gonzalo Carbajal,793504489,Start,46.7
spain,Luis Alegre,793507323,Stub,46.7
spain,Dionis de Lys,793508543,Stub,46.7
spain,Francisco Antonio Basavilbaso,793509534,Start,46.7
spain,Antonio Gil Y'Barbo,793536789,B,46.7
spain,Elena de la Cruz,793637895,C,46.7
spain,Luis Gabriel Portillo,794146745,Start,46.7
spain,Martín de Telleria,794433594,Start,46.7
spain,Ciprià Ciscar,794443925,Start,46.7
spain,Bernardino León,794509173,C,46.7
spain,"García de Toledo Osorio, 4th Marquis of Villafranca",794518821,Start,46.7
spain,"Juan Francisco de la Cerda, 8th Duke of Medinaceli",794520424,Start,46.7
spain,Luis Francisco de la Cerda,794520467,Start,46.7
spain,Pedro Antonio de Aragón,794602932,Start,46.7
spain,Juan Everardo Nithard,794607488,Start,46.7
spain,"José Sarmiento de Valladares, 1st Duke of Atrisco",795036864,Start,46.7
spain,Juan Manuel Sánchez Gordillo,795044021,C,46.7
spain,Iñigo Urkullu,795091234,Stub,46.7
spain,Manuel Cabral de Alpoim,795153391,C,46.7
spain,List of governors of Oran,795169157,Start,46.7
spain,Corina Porro,795271906,Start,46.7
spain,Francisco López de Osornio Merlo,795367466,Start,46.7
spain,Juan María Vicencio de Ripperdá,795384680,Start,46.7
spain,Jaime Balmes,795485435,C,46.7
spain,"Carmen Polo, 1st Lady of Meirás",795553341,C,46.7
spain,Francisco Álvarez Campana,795570157,C,46.7
spain,Juan Muñoz Bejarano,795577328,Start,46.7
spain,Diego Hurtado de Mendoza y de la Cerda,795828224,Stub,46.7
spain,José Pellicer Gandía,795836857,Stub,46.7
spain,Duke of Suárez,795872186,Stub,46.7
spain,Tirso Martínez (Notary),795875779,Start,46.7
spain,Berenguer de Palou II,795960289,Start,46.7
spain,Cristina Cifuentes,795984125,Stub,46.7
spain,Tomás José González-Carvajal,796015954,Stub,46.7
spain,José Luis de Oriol y Urigüen,796136162,FA,46.7
spain,Víctor Pradera Larumbe,796136222,FA,46.7
spain,Juan Sáenz-Díez García,796141681,FA,46.7
spain,Matheo Olier,796275988,Stub,46.7
spain,José Sánchez-Guerra y Martínez,796276679,Stub,46.7
spain,Leire Pajín,796290814,Start,46.7
spain,Etelvina Andreu,796290888,Start,46.7
spain,Francisco Pérez de Valenzuela,796342242,Start,46.7
spain,"José Malcampo, 3rd Marquis of San Rafael",796359476,Start,46.7
spain,Eulogio Despujol y Dusay,796359714,Stub,46.7
spain,Maria Dolores Aguilar,796413451,Stub,46.7
spain,Lluís Maria Xirinacs,796442428,C,46.7
spain,Francisco de las Casas,796527145,Start,46.7
spain,Vicente Bacallar,796610579,C,46.7
spain,José Canalejas,796610638,Start,46.7
spain,Andrés Amado Reygondaud,796649196,Stub,46.7
spain,"José Baquíjano y Carrillo, Count of Vistaflorida",796664892,Start,46.7
spain,José Sisto,796665107,C,46.7
spain,José Solís Folch de Cardona,796665115,Start,46.7
spain,List of viceroys of Portugal,796682115,Start,46.7
spain,Marcos de Aguilar,796687462,Start,46.7
spain,Thomas de Roxas,796783851,Start,46.7
spain,José Ignacio de Merlos,796786262,C,46.7
spain,Ramón Chíes,796865671,Start,46.7
spain,Antonio Ibáñez Freire,796993239,Start,46.7
spain,Ana Botella,797074027,Start,46.7
spain,Markel Olano,797234027,Start,46.7
spain,Juan Nepomuceno Solá,797279932,Start,46.7
spain,Concepcion Picciotto,797284068,C,46.7
spain,Miguel Ángel Blanco,797322929,Start,46.7
spain,Juan Manuel de Salcedo,797358582,Start,46.7
spain,José Antonio Acosta,797362441,Start,46.7
spain,Enric Duran,797441711,C,46.7
spain,Jose Agerre,797462323,Stub,46.7
spain,Elvira Rodríguez,797539684,Stub,46.7
spain,Maria Soraya Rodriguez Ramos,797731677,C,46.7
spain,Alberto Jarabo Payá,797938812,Start,46.7
spain,Francisco Sanjuanena,797979825,Stub,46.7
spain,Clemente López de Osornio,798130991,Start,46.7
spain,Francisco Bravo de Saravia,798366931,Stub,46.7
spain,Luis de la Torre,798397527,Stub,46.7
spain,José Barrionuevo,798460149,C,46.7
spain,Teresa Giménez Barbat,798495270,Start,46.7
spain,Pablo Soto,798725627,Start,46.7
spain,Dolores Ibárruri,798740530,C,46.7
spain,Luis Alegre Zahonero,798845737,Start,46.7
spain,Matilde Fernández,798926476,Start,46.7
spain,Mayo Fuster Morell,798942464,C,46.7
spain,Javier María Pascual Ibañez,799213665,FA,46.7
spain,Juan Bautista Aznar-Cabañas,799341672,Start,46.7
spain,Salvador Minguijón Adrián,799380937,FA,46.7
spain,Juan Vicente Herrera,799389635,Stub,46.7
spain,Rosa Díez,799392735,Start,46.7
spain,Antonio Cánovas del Castillo,799431526,C,46.7
spain,Horacio Echevarrieta,799442315,C,46.7
spain,Aguas Santas Ocaña Navarro,799560245,Start,46.7
spain,List of viceroys of New Spain,799663156,B,46.7
spain,Xerardo Fernández Albor,799810529,Stub,46.7
spain,Tomás Villanueva,799821244,Stub,46.7
spain,Diego de Alvear y Ponce de León,799889438,C,46.7
spain,"Fadrique de Toledo, 1st Marquis of Villanueva de Valdueza",799937854,Start,46.7
spain,Rafael Díez de la Cortina y Olaeta,800052349,FA,46.7
spain,Tomás Dolz de Espejo,800053044,FA,46.7
spain,Francisco Elías de Tejada y Spínola,800054844,FA,46.7
spain,Manuel Fal Conde,800057796,FA,46.7
spain,Dolores Gortázar Serantes,800058064,C,46.7
spain,Román Oyarzun Oyarzun,800173662,FA,46.7
spain,Eloísa Álvarez,800191415,Stub,46.7
spain,Galceran de Requesens y Santa Coloma,800277980,Start,46.7
spain,Mateo Leal de Ayala,800323547,Start,46.7
spain,Anselmo Lorenzo,800474867,Stub,46.7
spain,Antonio Pérez (statesman),800697178,C,46.7
spain,Javier Otano,800765355,Stub,46.7
spain,Marcelino Oreja Elósegui,800830869,FA,46.7
spain,Antonio Sampietro,800897419,Stub,46.7
spain,List of colonial governors of Florida,800920087,B,46.7
spain,List of colonial governors of Louisiana,800939441,Start,46.7
spain,Victoria Kent,801109698,C,46.7
spain,José Basco y Vargas,801229123,Start,46.7
spain,Bautista Álvarez,801314674,Stub,46.7
spain,Pello Urizar,801328627,Stub,46.7
spain,List of viceroys of Navarre,801339595,Start,46.7
spain,Ángel Carromero,801342465,C,46.7
spain,Miriam Blasco,801359286,Stub,46.7
spain,José Calvo Sotelo,801411963,GA,46.7
spain,Pedro de Silva,801494310,Stub,46.7
spain,Javier Maroto,801636154,Start,46.7
spain,Cabildo (council),801767279,C,46.7
spain,Elena Arnedo,801905985,Stub,46.7
spain,Pero López de Ayala,802005675,C,46.7
spain,Juan Armada y Losada,802048278,Stub,46.7
spain,Cristóbal Oudrid,802050566,B,46.7
spain,Jesús Posada,802069392,Start,46.7
spain,Hugo Oconór,802132133,C,46.7
spain,Alonso de Cáceres,802343026,C,46.7
spain,Nuño de Guzmán,802403916,C,46.7
spain,Dolors Montserrat,802470843,Start,46.7
spain,Aintzane Ezenarro,802620565,Stub,46.7
spain,Juan Olazábal Ramery,802622614,FA,46.7
spain,José María de Orbe y Gaytán,802622665,FA,46.7
spain,Luis María Bandrés,802628505,Stub,46.7
spain,Margarita Mariscal de Gante,802655380,Start,46.7
spain,Tomás Burgos Gallego,802811684,Stub,46.7
spain,Àngel Ros,802931323,Stub,46.7
spain,Fernando Abril Martorell,803027670,Start,46.7
spain,Fernando de Valdés y Salas,803043727,Start,46.7
spain,Fernando Álvarez de Miranda,803043848,Start,46.7
spain,Ferrán Bono,803057027,Stub,46.7
spain,Pedro Antonio Sánchez,803137677,Start,46.7
spain,Ruy Fernández de Fuenmayor,803261400,Start,46.7
spain,José Antonio Primo de Rivera,803342043,B,46.7
spain,Fernando Buesa,803655118,Start,46.7
spain,Celia Villalobos,803698976,Start,46.7
spain,Gonzalo Méndez de Canço,803863146,B,46.7
spain,Yolanda Barcina,803907997,Start,46.7
spain,Francisco de Montejo (the Nephew),803972180,Start,46.7
spain,Francisco de Montejo the Younger,803972185,Start,46.7
spain,Josep Maria de Porcioles i Colomer,803991402,Stub,46.7
spain,Jordi Ausàs,804081681,Start,46.7
spain,Josep Antoni Duran i Lleida,804082169,Start,46.7
spain,Joan Carretero,804082800,Start,46.7
spain,Ada Colau,804090066,C,46.7
spain,John of Austria,804155669,C,46.7
spain,Manuel María de Salcedo,804206737,B,46.7
spain,Gonzalo de Sandoval,804227483,C,46.7
